category,image_id,width,height,prompt,bbox_512,bbox_1024,num_inference_steps,guidance_scale,seed,orig_nima_mean,orig_nima_std,orig_itm,orig_cos,orig_giqa
toilet,360564,1024,683,"toilet, A walk in shower next to a toilet with a wooden seat.","[199, 171, 512, 512]","[0, 3, 1024, 680]",12,9.21529046605526,126659316,4.9336205,2.4000356,0.408447265625,0.442626953125,-509.8476875930826
toilet,408696,1024,768,"toilet, A man sitting on a toilet that isn't connected to anything. ","[225, 256, 512, 512]","[0, 0, 1024, 768]",20,7.373862226928552,544610078,3.8927732,1.9296917,0.361083984375,0.419921875,-185.0014088889372
toilet,187513,683,1024,"toilet, A bathroom with a sliding shower door next to a toilet.","[34, 512, 512, 512]","[0, 0, 680, 1024]",19,5.990471895371578,502803994,4.240292,2.2043314,0.2152099609375,0.421875,-256.40117240611835
toilet,267903,1024,681,"toilet, A very old toilet and sink in an old room. ","[447, 169, 512, 512]","[0, 1, 1024, 680]",11,9.309143872631983,78112099,5.63886,2.6346421,0.03533935546875,0.390869140625,-572.7170051484859
toilet,351362,681,1024,"toilet, A white bath tub sitting next to a toilet.","[169, 512, 512, 512]","[1, 0, 680, 1024]",50,1.807577018688813,2135232880,4.643378,2.3456361,0.39111328125,0.381103515625,-227.89308138989887
toilet,370818,755,1023,"toilet, a cabinet towels a toilet and a sink","[0, 511, 512, 512]","[0, 7, 752, 1016]",29,4.331183906260067,1006074700,4.22416,2.197374,0.2890625,0.34228515625,-208.3441611300652
toilet,257169,768,1024,"toilet, A bathroom that has a persons hand holding an object.","[256, 512, 512, 512]","[0, 0, 768, 1024]",32,6.453450491583366,1171239504,4.0031476,1.9712467,0.2486572265625,0.351806640625,-326.4950713499177
toilet,560279,612,612,"toilet, A toilet in a tiled stall with rainbow streaks around the room.","[52, 100, 512, 512]","[4, 4, 608, 608]",43,5.29956907226817,1754370252,3.9526107,2.0958085,0.293701171875,0.354248046875,-307.7347240770466
toilet,117914,683,1024,"toilet, A toilet and towel rack are in a bathroom.","[0, 512, 512, 512]","[0, 0, 680, 1024]",30,8.135720924475056,1084998680,3.9748242,1.9934078,0.204833984375,0.399169921875,-324.58611321263766
toilet,103585,680,1024,"toilet, A toilet with two sinks and mirrors with lights on","[168, 354, 512, 512]","[0, 0, 680, 1024]",46,2.755777541311419,1933072943,4.8753467,2.4431512,0.368896484375,0.412109375,-122.6729702708096
toilet,89761,768,1024,"toilet, A toilet seat behind a tree in the open outdoor.","[168, 500, 512, 512]","[0, 0, 768, 1024]",25,1.5602814767499709,825039645,5.327388,2.4999309,0.236328125,0.402587890625,-182.68629898432297
toilet,6818,683,1024,"toilet, A bathroom with no toilets and a red and green bucket. ","[123, 512, 512, 512]","[3, 0, 680, 1024]",27,2.138665665159264,914582800,4.9029064,2.451477,0.09912109375,0.30322265625,-227.58247389943696
toilet,292005,768,1024,"toilet, a bathroom with a tub and a shower curtain ","[256, 512, 512, 512]","[0, 0, 768, 1024]",11,9.665034264254464,86984129,4.0955873,2.1862836,0.14306640625,0.3603515625,-137.5198320551676
toilet,389804,1024,680,"toilet, A very simple and modern bathroom with a white toilet.","[95, 118, 512, 512]","[0, 0, 1024, 680]",30,2.194970835064874,1058021795,4.7699566,2.3845494,0.38427734375,0.420166015625,-116.4715220648918
toilet,58029,1024,765,"toilet, An undecorated bath room with shower, toilet and sink","[57, 253, 512, 512]","[0, 5, 1024, 760]",29,3.0348849462685425,1014848104,4.390233,2.2465932,0.1802978515625,0.403076171875,-306.9569586689918
toilet,286907,768,1024,"toilet, A bathroom scene with focus on the toilet.","[235, 469, 512, 512]","[0, 0, 768, 1024]",39,4.393507338605968,1521018998,4.8741417,2.359941,0.342041015625,0.430419921875,-181.39641317427345
toilet,357567,768,1024,"toilet, A small bathroom with a white toilet next to a shower curtain covered bath tub.","[256, 512, 512, 512]","[0, 0, 768, 1024]",28,6.610794772067163,946897390,4.075127,2.1225505,0.1448974609375,0.3916015625,-254.46344549180387
toilet,520910,683,1024,"toilet, A person and a toilet standing in a room.","[0, 505, 512, 512]","[0, 0, 680, 1024]",23,8.038865176023725,693415842,4.425546,2.2324219,0.1961669921875,0.375244140625,-334.33196073954696
toilet,102644,768,1024,"toilet, A white toilet sitting in a bathroom next to a shower.","[0, 435, 512, 512]","[0, 0, 768, 1024]",17,1.7078400439235306,411317620,3.9161966,1.8643731,0.369140625,0.40771484375,-357.0001742119323
toilet,309495,669,1024,"toilet, A toilet that is in a bathroom with the lid up.","[157, 418, 512, 512]","[5, 0, 664, 1024]",40,9.381137078287315,1594737559,4.507431,2.2677178,0.345458984375,0.410400390625,-135.75822588749017
toilet,53505,685,1023,"toilet, A toilet sitting underneath a medicine cabinet in a bathroom.","[103, 511, 512, 512]","[5, 7, 680, 1016]",20,7.865125519139077,548344684,5.304199,2.669989,0.37744140625,0.411865234375,-545.8614587903451
toilet,237316,515,687,"toilet, The tiny white bathroom has a toilet and pedestal sink.","[0, 175, 512, 512]","[0, 7, 512, 680]",10,3.888677059518759,27700026,4.0916038,2.0414863,0.44580078125,0.420654296875,-104.89692415893226
toilet,363784,1024,768,"toilet, A bathroom scene with a dirty tub, toilet and sink.","[0, 256, 512, 512]","[0, 0, 1024, 768]",46,2.7039881748540786,1901078373,4.972058,2.5424285,0.452880859375,0.412109375,-420.6589487501026
toilet,409358,612,612,"toilet, A white toilet and sink in a room.","[0, 100, 512, 512]","[0, 4, 608, 608]",33,6.363575990083298,1245682962,4.7651124,2.4607918,0.2313232421875,0.433349609375,-259.8375366641758
toilet,462614,1024,774,"toilet, a bathroom with red walls a shower a sink mirror and toilet","[0, 262, 512, 512]","[0, 6, 1024, 768]",12,6.352203040853406,143465762,3.9588237,1.9996824,0.311279296875,0.4072265625,-164.16454167672393
toilet,342295,683,1024,"toilet, A white toilet sitting next to a bath tub filled with paintings.","[171, 503, 512, 512]","[3, 0, 680, 1024]",24,3.407215229474313,783154264,4.0329885,2.0567496,0.27001953125,0.412353515625,-92.99108363833123
toothbrush,324614,1024,683,"toothbrush, Young lady, wearing a black dress, brushing her teeth.","[85, 164, 512, 512]","[0, 3, 1024, 680]",31,8.832242835730762,1145441010,4.2501955,2.155949,0.312255859375,0.38671875,-298.4516201349377
toothbrush,544519,1000,667,"toothbrush, An Asian child brushes their teeth with a blue toothbrush.","[185, 155, 512, 512]","[0, 3, 1000, 664]",25,3.5813548817879983,821827540,4.7819057,2.3172987,0.149169921875,0.344482421875,-633.8735559065008
toothbrush,482319,1024,768,"toothbrush, A man and women who are looking at a small child.","[358, 169, 512, 512]","[0, 0, 1024, 768]",26,6.428333350464056,847200043,4.2853765,2.2282424,0.49853515625,0.34326171875,-460.0985927438121
toothbrush,175251,612,612,"toothbrush, A little boy that has a toothbrush in his mouth.","[100, 100, 512, 512]","[4, 4, 608, 608]",24,7.997806746281609,757855135,4.7843084,2.521935,0.767578125,0.416015625,-671.6466341323135
toothbrush,241319,1024,761,"toothbrush, A bathroom sink with two toothbrushes facing each other.","[512, 86, 512, 512]","[0, 0, 1024, 760]",35,7.444671666432088,1340589947,4.454673,2.19773,0.410888671875,0.440673828125,-449.4875317483545
toothbrush,445999,657,1024,"toothbrush, A woman standing up brushing her teeth with a toothbrush.","[0, 372, 512, 512]","[0, 0, 656, 1024]",47,9.238421084414568,1938609420,3.6332552,1.7250888,0.312255859375,0.2802734375,-488.886585451421
toothbrush,92091,1024,768,"toothbrush, A little girl playing with a teddy bear and chewing on a toothbrush.","[411, 193, 512, 512]","[0, 0, 1024, 768]",44,8.743542842645962,1786372013,4.4894757,2.2406275,0.334228515625,0.330810546875,-362.38279409395176
toothbrush,521405,681,1024,"toothbrush, A toothbrush is being pushed against the stuffed animal","[0, 209, 512, 512]","[0, 0, 680, 1024]",48,9.264138661438862,2014448640,5.1324515,2.472519,0.63916015625,0.41357421875,-418.69503701397423
toothbrush,492878,1024,1024,"toothbrush, A close up of a bathroom sink with a cup and toothbrushes.","[110, 115, 512, 512]","[0, 0, 1024, 1024]",19,1.2392896102083748,500051954,5.028726,2.4733176,0.09124755859375,0.28759765625,-462.365613638362
toothbrush,507473,1024,768,"toothbrush, A girl is taking a selfie while brushing her teeth.","[258, 14, 512, 512]","[0, 0, 1024, 768]",13,4.935232001165579,168571695,4.045874,2.096003,0.5166015625,0.352294921875,-417.8138373430743
toothbrush,563281,1002,1024,"toothbrush, A child standing on the floor with a toothbrush in hand. ","[252, 144, 512, 512]","[2, 0, 1000, 1024]",17,5.364498942795593,388528798,4.258788,2.185737,0.31103515625,0.304443359375,-450.9320173649239
toothbrush,368212,765,1024,"toothbrush, A toddler with a toothbrush sitting on top of the lid of a toilet.","[143, 186, 512, 512]","[5, 0, 760, 1024]",42,1.5863877763309675,1701289843,5.1543064,2.588997,0.10791015625,0.2138671875,-671.6758048120043
toothbrush,500565,1024,745,"toothbrush, A woman is holding a baby who is wrapped in a towel and holding a toothbrush","[430, 233, 512, 512]","[0, 1, 1024, 744]",22,1.0506344561145364,644859804,4.7407823,2.408861,0.343994140625,0.342041015625,-609.5113146311352
toothbrush,560474,1024,768,"toothbrush, a wax head is looking out of a car window","[512, 256, 512, 512]","[0, 0, 1024, 768]",48,8.475592932741314,2038980991,5.4493513,2.6319997,0.29150390625,0.40087890625,-581.4974362589401
toothbrush,311394,768,1024,"toothbrush, A infant holding a baby toothbrush in his hand looking at it.","[35, 310, 512, 512]","[0, 0, 768, 1024]",27,9.84972019857558,906032039,4.2848334,2.255063,0.78759765625,0.37109375,-360.94746662721946
toothbrush,578922,957,1024,"toothbrush, A vase of red flowers sits on a bathroom countertop. ","[445, 197, 512, 512]","[5, 0, 952, 1024]",40,8.061488674054116,1579638338,4.890684,2.3842866,0.4580078125,0.470703125,-227.52377600423097
toothbrush,229358,1024,677,"toothbrush, A man standing in front of a mirror in a room.","[353, 165, 512, 512]","[0, 5, 1024, 672]",32,3.8404314098044585,1182859276,5.605253,2.6915221,0.233154296875,0.3017578125,-488.24005423938047
traffic light,454661,1024,683,"traffic light, Three similar cars are stopped at traffic lights.","[215, 0, 512, 512]","[0, 0, 1024, 680]",31,8.832242835730762,1145441010,5.3177896,2.5669355,0.75,0.41748046875,-323.8731693167474
traffic light,94751,768,1024,"traffic light, A traffic light and a signpost at a crossroads intersection near a waterway.","[7, 0, 512, 512]","[0, 0, 768, 1024]",25,3.5813548817879983,821827540,5.7158556,2.7882388,0.73046875,0.473876953125,-1128.7303646287528
traffic light,555050,1024,660,"traffic light, a shop a car traffic lights and buildings
","[0, 0, 512, 512]","[0, 0, 1024, 656]",26,6.428333350464056,847200043,5.391536,2.6721613,0.66748046875,0.439208984375,-241.41985008119008
traffic light,500826,1024,682,"traffic light, A pole with three road signs stands in front of a building.","[48, 170, 512, 512]","[0, 2, 1024, 680]",24,7.997806746281609,757855135,5.0109735,2.4002168,0.74951171875,0.4453125,-1074.4383560827896
traffic light,269942,768,1024,"traffic light, Vehicles on a street near a green traffic light.","[188, 204, 512, 512]","[0, 0, 768, 1024]",35,7.444671666432088,1340589947,4.7915764,2.344552,0.368896484375,0.335693359375,-384.4671250386616
traffic light,319607,1024,1024,"traffic light, A bent traffic light next to the side of a street.","[36, 28, 512, 512]","[0, 0, 1024, 1024]",47,9.238421084414568,1938609420,5.786109,2.815044,0.57470703125,0.433837890625,-469.7409383478666
traffic light,76417,1024,765,"traffic light, a dog in a car on a street near a traffic light","[500, 0, 512, 512]","[0, 0, 1024, 760]",44,8.743542842645962,1786372013,4.0803046,1.9704008,0.7177734375,0.4365234375,-664.7163573859061
traffic light,309391,1023,614,"traffic light, Many electronic wires pass over the road with few cars on it.","[0, 0, 512, 512]","[0, 0, 1016, 608]",48,9.264138661438862,2014448640,4.838287,2.3721862,0.71142578125,0.391357421875,-657.1147093039058
traffic light,361103,1024,683,"traffic light, There are pedestrians walking passed a traffic light.","[512, 24, 512, 512]","[0, 0, 1024, 680]",19,1.2392896102083748,500051954,5.192706,2.6341524,0.724609375,0.43994140625,-449.4562118694225
traffic light,88218,768,1024,"traffic light, A traffic light at the intersection of Haight and Ashbury","[166, 335, 512, 512]","[0, 0, 768, 1024]",13,4.935232001165579,168571695,5.8221865,2.7600238,0.7060546875,0.441162109375,-1205.469678666314
traffic light,215723,1024,768,"traffic light, Two men smiling and wearing yellow jackets behind construction markers.","[453, 0, 512, 512]","[0, 0, 1024, 768]",17,5.364498942795593,388528798,5.4261413,2.6171985,0.46826171875,0.37353515625,-445.2368030875691
traffic light,165039,1024,683,"traffic light, A bus driving in a city area with traffic signs.","[335, 0, 512, 512]","[0, 0, 1024, 680]",42,1.5863877763309675,1701289843,5.174915,2.5120354,0.7255859375,0.42724609375,-987.1177624504662
traffic light,54967,679,1024,"traffic light, A city road with cars, truck and traffic lights","[123, 345, 512, 512]","[7, 0, 672, 1024]",22,1.0506344561145364,644859804,5.4007564,2.675613,0.123046875,0.335693359375,-420.3028102651024
traffic light,133819,1024,680,"traffic light, A blue bus driving down a city street.","[0, 0, 512, 512]","[0, 0, 1024, 680]",48,8.475592932741314,2038980991,5.727143,2.758738,0.1600341796875,0.27734375,-533.180763503577
traffic light,531134,1024,768,"traffic light, A traffic light with a sad face on the red light. ","[488, 104, 512, 512]","[0, 0, 1024, 768]",27,9.84972019857558,906032039,5.6172647,2.7568371,0.07049560546875,0.286376953125,-387.3036899040994
traffic light,110282,1024,669,"traffic light, A metal pole with a traffic light attached, red right arrow illuminated, with green grass, green trees, and white sky in background.","[478, 0, 512, 512]","[0, 0, 1024, 664]",40,8.061488674054116,1579638338,5.17241,2.5456932,0.72607421875,0.44775390625,-690.7682829889743
traffic light,496854,1024,768,"traffic light, A newly married couple walking down a street.","[97, 0, 512, 512]","[0, 0, 1024, 768]",32,3.8404314098044585,1182859276,5.280958,2.6508987,0.1546630859375,0.27294921875,-271.6128417287057
traffic light,412894,683,1024,"traffic light, People walk down a busy city street, with traffic light.","[171, 393, 512, 512]","[3, 0, 680, 1024]",31,7.348003341305084,1131072087,4.17931,1.8873575,0.6845703125,0.440185546875,-504.2021063054467
traffic light,115946,768,1024,"traffic light, a traffic light above a city street ","[53, 0, 512, 512]","[0, 0, 768, 1024]",44,3.69262965878422,1827983318,4.3309417,2.1219876,0.70068359375,0.447265625,-874.3711317511757
traffic light,430875,1024,768,"traffic light, A green traffic light suspended above a street.","[196, 256, 512, 512]","[0, 0, 1024, 768]",33,7.666736345881738,1217393872,5.223259,2.5672643,0.479736328125,0.353759765625,-561.1818153024278
traffic light,252219,1023,685,"traffic light, a person with a shopping cart on a city street ","[331, 0, 512, 512]","[7, 0, 1016, 680]",10,3.517724977734583,29768455,4.656708,2.2975905,0.6689453125,0.36962890625,-546.5659962101149
traffic light,301376,682,1024,"traffic light, A street corner with traffic lights and cars.","[170, 225, 512, 512]","[2, 0, 680, 1024]",16,8.043318237953184,335554307,5.3315153,2.6615145,0.75634765625,0.433349609375,-745.1315427168079
traffic light,144706,1024,768,"traffic light, A picture of a street light through a rainy lens.","[199, 0, 512, 512]","[0, 0, 1024, 768]",31,9.88966672205119,1130085198,4.807546,2.4777486,0.6650390625,0.365478515625,-538.022089131251
traffic light,351559,1024,549,"traffic light, A traffic light in front of a tall building with red lights at the top. ","[512, 37, 512, 512]","[0, 5, 1024, 544]",48,9.876146943522146,2002619399,4.5870805,2.2319407,0.71484375,0.413330078125,-543.519432016933
traffic light,520009,729,600,"traffic light, There is traffic passing by a large building","[176, 57, 512, 512]","[1, 0, 728, 600]",25,8.945763102970082,807025520,4.360564,2.2019296,0.5400390625,0.37548828125,-591.0392962393748
traffic light,475484,681,1023,"traffic light, There is a bright yellow parking meter on a red sidewalk","[0, 0, 512, 512]","[0, 0, 680, 1016]",12,9.21529046605526,126659316,5.7658324,2.8251965,0.65283203125,0.42529296875,-715.7336341060131
traffic light,544605,900,675,"traffic light, A bunch of brown signs on a pole.","[284, 163, 512, 512]","[4, 3, 896, 672]",20,7.373862226928552,544610078,5.131297,2.4733236,0.5478515625,0.303466796875,-426.8655709230948
traffic light,274272,1024,768,"traffic light, a public transit bus with traffic lights ","[115, 85, 512, 512]","[0, 0, 1024, 768]",19,5.990471895371578,502803994,4.781543,2.3653102,0.480712890625,0.342041015625,-488.0652271199188
traffic light,575372,1024,768,"traffic light, A road sign that indicates route sixty six.","[432, 0, 512, 512]","[0, 0, 1024, 768]",11,9.309143872631983,78112099,5.1160994,2.5190156,0.720703125,0.426025390625,-636.6031555817608
traffic light,307598,1023,682,"traffic light, a yellow and green train, at stop lights.","[3, 0, 512, 512]","[0, 0, 1016, 680]",50,1.807577018688813,2135232880,5.735504,2.7276278,0.1837158203125,0.298095703125,-425.5476504446304
traffic light,283037,683,1024,"traffic light, Street signs are displayed next to a road.","[77, 119, 512, 512]","[0, 0, 680, 1024]",29,4.331183906260067,1006074700,4.179129,2.0324497,0.74560546875,0.421142578125,-334.0980858618816
traffic light,15272,678,1024,"traffic light, A traffic light in front of trees with white blossoms.","[0, 0, 512, 512]","[0, 0, 672, 1024]",32,6.453450491583366,1171239504,5.377459,2.6550298,0.70166015625,0.408203125,-479.48179266382
traffic light,335800,1024,683,"traffic light, a street sign with a traffic light underneath","[0, 171, 512, 512]","[0, 3, 1024, 680]",43,5.29956907226817,1754370252,5.8630724,2.7817345,0.455322265625,0.34814453125,-505.8491944588996
traffic light,201148,1023,574,"traffic light, A train traveling down tracks next to a  brick building.","[490, 0, 512, 512]","[7, 0, 1016, 568]",30,8.135720924475056,1084998680,4.434373,2.0906515,0.436767578125,0.3759765625,-738.3107046394289
traffic light,460229,612,1023,"traffic light, A red stop sign sitting next to a car under a traffic light.","[100, 0, 512, 512]","[4, 0, 608, 1016]",46,2.755777541311419,1933072943,4.3836083,2.2135532,0.5908203125,0.338134765625,-646.543843548171
traffic light,289222,1024,768,"traffic light, A street light that shows, horse crossing on it.","[249, 134, 512, 512]","[0, 0, 1024, 768]",25,1.5602814767499709,825039645,4.0420303,1.917194,0.66552734375,0.396240234375,-553.5761410838431
traffic light,190923,768,1024,"traffic light, A One Way sign is located on the traffic light.","[256, 0, 512, 512]","[0, 0, 768, 1024]",27,2.138665665159264,914582800,5.3289766,2.5852184,0.58251953125,0.4189453125,-1254.3937584482717
traffic light,133087,800,536,"traffic light, Streetlights and traffic lights light up the night on an empty street.","[288, 0, 512, 512]","[0, 0, 800, 536]",11,9.665034264254464,86984129,5.456316,2.699776,0.5654296875,0.32080078125,-488.588690467981
traffic light,200162,1024,680,"traffic light, A train traveling under a signal lights on top of tracks.","[0, 0, 512, 512]","[0, 0, 1024, 680]",30,2.194970835064874,1058021795,5.334113,2.5923204,0.6220703125,0.41943359375,-624.8723997495233
traffic light,17905,768,1024,"traffic light, A man standing next to a traffic light in Australia ","[164, 75, 512, 512]","[0, 0, 768, 1024]",29,3.0348849462685425,1014848104,5.228778,2.4918518,0.71484375,0.419677734375,-569.5177609978482
truck,478721,1024,768,"truck, Two people carrying a kite to be flown later.","[483, 160, 512, 512]","[0, 0, 1024, 768]",31,8.832242835730762,1145441010,4.133869,2.0617478,0.25390625,0.39208984375,-274.75185657368434
truck,436738,939,912,"truck, An intersection with antique cars and a bus at it.","[427, 364, 512, 512]","[3, 0, 936, 912]",25,3.5813548817879983,821827540,5.0523267,2.5553732,0.405517578125,0.406982421875,-349.4962229012908
truck,184324,1024,680,"truck, A group of people walking across a busy city street.","[0, 115, 512, 512]","[0, 0, 1024, 680]",26,6.428333350464056,847200043,5.0729685,2.450553,0.0826416015625,0.338623046875,-412.3609569571156
truck,393226,1024,768,"truck, A busy intersection with an ice cream truck driving by.","[184, 88, 512, 512]","[0, 0, 1024, 768]",24,7.997806746281609,757855135,5.206399,2.500774,0.134765625,0.320556640625,-207.6314545558873
truck,136715,1024,680,"truck, A man on a motorbike rides down the street.","[512, 40, 512, 512]","[0, 0, 1024, 680]",35,7.444671666432088,1340589947,5.247977,2.5507896,0.10400390625,0.346923828125,-224.53031179282289
truck,169996,1024,768,"truck, Men on bikes riding alongside a car on the street","[0, 256, 512, 512]","[0, 0, 1024, 768]",47,9.238421084414568,1938609420,5.300948,2.4701486,0.307373046875,0.379638671875,-300.0544335428299
truck,514586,725,1024,"truck, A boy prepares to swing a baseball bat.","[213, 17, 512, 512]","[5, 0, 720, 1024]",44,8.743542842645962,1786372013,5.5665736,2.6899195,0.0086746215820312,0.2607421875,-590.4498957869628
truck,332318,1024,686,"truck, Cows lounge in a field with a mountain backdrop.","[438, 174, 512, 512]","[0, 6, 1024, 680]",48,9.264138661438862,2014448640,4.7474694,2.2824311,0.06866455078125,0.31689453125,-336.2150539380368
truck,203294,1024,768,"truck, A tour bus with a cats face painted on the front of it","[512, 184, 512, 512]","[0, 0, 1024, 768]",19,1.2392896102083748,500051954,5.7095165,2.6963992,0.28173828125,0.377197265625,-191.1986038723057
truck,476704,1023,685,"truck, A bus on the street next to the lamp post.  ","[0, 84, 512, 512]","[0, 0, 1016, 680]",13,4.935232001165579,168571695,4.3300605,2.1016424,0.314453125,0.399658203125,-264.5412513124133
truck,67616,1024,768,"truck, A restaurant with patrons in the outdoor eating area.","[512, 256, 512, 512]","[0, 0, 1024, 768]",17,5.364498942795593,388528798,4.2991796,2.1558406,0.0153656005859375,0.272705078125,-379.7285934033421
truck,314914,768,1024,"truck, A two sign sitting on the side of a road.","[256, 250, 512, 512]","[0, 0, 768, 1024]",42,1.5863877763309675,1701289843,4.5297847,2.2590866,0.387939453125,0.390380859375,-356.90296517868046
truck,305695,1024,768,"truck, Several zebras are on the grass by a truck. ","[0, 220, 512, 512]","[0, 0, 1024, 768]",22,1.0506344561145364,644859804,3.6745167,1.7651827,0.385009765625,0.397216796875,-294.8252910727008
truck,191013,758,1024,"truck, A large clock on the side of a building above cars on the street.","[55, 512, 512, 512]","[0, 0, 752, 1024]",48,8.475592932741314,2038980991,4.3447194,2.1518404,0.10052490234375,0.338623046875,-296.9490983939995
truck,495146,1024,768,"truck, A train crosses as a bunch of gathered vehicles watch.","[0, 256, 512, 512]","[0, 0, 1024, 768]",27,9.84972019857558,906032039,4.6578393,2.3099136,0.1483154296875,0.338623046875,-330.1762018224538
truck,521259,1023,731,"truck, The man is playing Frisbee with the young boy.","[0, 13, 512, 512]","[0, 0, 1016, 728]",40,8.061488674054116,1579638338,4.63402,2.2762036,0.07696533203125,0.310546875,-337.8962918836153
truck,128051,1024,576,"truck, this is a truck and a bus on a lawn","[512, 64, 512, 512]","[0, 0, 1024, 576]",32,3.8404314098044585,1182859276,4.6281166,2.302517,0.320556640625,0.418701171875,-368.9229113696117
truck,512564,1024,678,"truck, Various vehicles are driving down a city street. ","[0, 166, 512, 512]","[0, 6, 1024, 672]",31,7.348003341305084,1131072087,4.714695,2.46412,0.0083465576171875,0.292236328125,-404.8387297254876
truck,396338,1024,683,"truck, A couple of cars driving down a street next to a truck.","[512, 58, 512, 512]","[0, 0, 1024, 680]",44,3.69262965878422,1827983318,5.2209516,2.562724,0.3515625,0.365234375,-318.66213709960994
truck,259640,1024,683,"truck, people walking around a tamale truck and a building ","[86, 77, 512, 512]","[0, 0, 1024, 680]",33,7.666736345881738,1217393872,5.672693,2.5924833,0.1375732421875,0.350830078125,-350.0550113341071
truck,315450,1023,685,"truck, Two large buses traveling down a busy city street.","[0, 126, 512, 512]","[0, 5, 1016, 680]",10,3.517724977734583,29768455,4.4136376,2.1720345,0.2381591796875,0.3291015625,-367.6888372976128
truck,221754,1024,683,"truck, There is very little traffic at this city intersection.","[512, 171, 512, 512]","[0, 3, 1024, 680]",16,8.043318237953184,335554307,5.523609,2.6777334,0.0129928588867187,0.329345703125,-358.13077950743264
truck,229948,1024,685,"truck, a wagon that is being pulled by some horse","[512, 0, 512, 512]","[0, 0, 1024, 680]",31,9.88966672205119,1130085198,6.09653,2.8972476,0.56005859375,0.359375,-678.3349996996476
truck,157756,768,1024,"truck, A clock tower by street next to cars at night.","[256, 507, 512, 512]","[0, 0, 768, 1024]",48,9.876146943522146,2002619399,5.5271497,2.6092858,0.0450439453125,0.296142578125,-285.05781491998505
truck,555597,1024,827,"truck, Many cars parked on a city street with tall buildings in the background.","[114, 315, 512, 512]","[0, 3, 1024, 824]",25,8.945763102970082,807025520,5.1853786,2.518155,0.3251953125,0.35595703125,-239.6348602433632
truck,361551,768,1024,"truck, Some are standing outside a building with suitcases.","[256, 72, 512, 512]","[0, 0, 768, 1024]",12,9.21529046605526,126659316,4.4551764,2.2006888,0.54248046875,0.431884765625,-254.03927561692123
truck,579158,800,600,"truck, a red and blue plan on the runway getting ready to get passengers ","[0, 0, 512, 512]","[0, 0, 800, 600]",20,7.373862226928552,544610078,4.689479,2.3414514,0.38623046875,0.400634765625,-284.8404638705488
truck,26204,1024,683,"truck, A street filled with lots of traffic next to tall buildings.","[19, 142, 512, 512]","[0, 3, 1024, 680]",19,5.990471895371578,502803994,3.8968918,1.9456213,0.1396484375,0.36328125,-404.9293655051311
truck,281693,1024,770,"truck, A large jet airplane being loaded with cargo at an airport.","[401, 238, 512, 512]","[0, 2, 1024, 768]",11,9.309143872631983,78112099,5.063354,2.4411678,0.421875,0.416015625,-281.4682228102636
truck,259690,1024,768,"truck, A handicapped man in a wheelchair is being helped to hold the bat by another man on a tee ball ","[512, 0, 512, 512]","[0, 0, 1024, 768]",50,1.807577018688813,2135232880,4.930459,2.5552485,0.037445068359375,0.2386474609375,-494.1574270648355
truck,564336,1024,576,"truck, a man at a restaurant using his laptop ","[512, 0, 512, 512]","[0, 0, 1024, 576]",29,4.331183906260067,1006074700,4.534236,2.266326,0.1724853515625,0.279541015625,-367.57313867033326
truck,346232,683,1024,"truck, these people are walking together down a road","[171, 305, 512, 512]","[3, 0, 680, 1024]",32,6.453450491583366,1171239504,5.1125245,2.5719397,0.1693115234375,0.320556640625,-324.29755418401146
truck,125572,1024,683,"truck, a woman riding a bike in the street and a building with a clock in the background","[512, 171, 512, 512]","[0, 3, 1024, 680]",43,5.29956907226817,1754370252,5.154181,2.4862227,0.28759765625,0.375,-257.1389665191828
truck,142472,1024,768,"truck, A city filled with lots of vehicles and pedestrian traffic.","[512, 256, 512, 512]","[0, 0, 1024, 768]",30,8.135720924475056,1084998680,5.0510464,2.5470176,0.0046348571777343,0.223876953125,-470.7080593765595
truck,130699,1024,683,"truck, Several men are playing sports on a field near some trees, wall, bus, and several buildings in the background.","[213, 0, 512, 512]","[0, 0, 1024, 680]",46,2.755777541311419,1933072943,5.163638,2.5226262,0.35546875,0.39990234375,-295.1706888456374
truck,490125,1024,686,"truck, White birds are gathered around a water puddle.","[260, 0, 512, 512]","[0, 0, 1024, 680]",25,1.5602814767499709,825039645,5.798654,2.7561707,0.5751953125,0.40673828125,-310.2240834282265
truck,436883,1024,673,"truck, A green bus traveling down the street, in a city.","[512, 159, 512, 512]","[0, 1, 1024, 672]",27,2.138665665159264,914582800,4.5407424,2.2939441,0.0295562744140625,0.341552734375,-214.601608706532
truck,457884,1024,732,"truck, A group of kids playing a game of baseball.","[0, 7, 512, 512]","[0, 0, 1024, 728]",11,9.665034264254464,86984129,5.8304415,2.8401113,0.1771240234375,0.230712890625,-380.6755704014258
truck,281759,1024,683,"truck, A group of young women holding umbrellas while walking down a street.","[0, 171, 512, 512]","[0, 3, 1024, 680]",30,2.194970835064874,1058021795,5.428499,2.601854,0.5791015625,0.390380859375,-400.6587121405621
truck,382111,1024,683,"truck, two young men on horseback at a gas station near some gas pumps and trucks","[512, 85, 512, 512]","[0, 1, 1024, 680]",29,3.0348849462685425,1014848104,5.6422467,2.663811,0.236572265625,0.34619140625,-344.3866037967971
truck,192670,1024,693,"truck, A little league baseball player hits a ball.","[58, 0, 512, 512]","[0, 0, 1024, 688]",39,4.393507338605968,1521018998,4.4464235,2.2909803,0.1363525390625,0.390380859375,-914.109906246506
